9526	9316.7	9076.8	9316.7
5868.3	5934.9	5188.2	5846.1
7707.9	7757.9	7656.9	7584.6
5291.9	4744.6	5935	5082.8
9652.7	9391.6	9335.5	9347.6
10123.9	10114	9993	10045.6
6730.6	6390.4	6336.5	6640.6
4729	4616.1	4374	4527.7
10235.8	10376.1	10324	9638.8
8236.3	8186.4	8102	7732.9
