7331.8	7926.4	8515.1	7926.4
5073	4458.9	5127.9	5353
6689.7	6910.9	6943	6810.9
4104	3915.9	3812.7	3948.1
6857.3	6989.8	6683.4	6832.6
7172.2	7011.4	6970.5	6931.4
5256.3	5237.7	5181.5	4405.3
3820.4	4154.9	4294.1	3613.7
7083.6	7319.6	7452.1	7336.8
6148.9	6231.1	6233.3	6181.2
