4108.5,4002.4,4017.1,4002.4
2330.6,2490.5,2290.5,2351.1
3610,3465.5,3559.7,3571.7
2409.8,2749,2565.1,2573.7
4824.7,4744.8,4607.3,4838.8
4207.2,4406.6,3938,4408.5
2763.7,2758.9,2885.8,2625.4
2503.8,2479.6,2281.1,2522.1
4796.7,4805.7,4964.9,5472.7
3804,3919.7,3604.9,3746.7
