1961.6,1945.3,1809.2,1945.3
1131.5,1234.5,1141.3,1180.7
1826.9,1762,1764.6,1817.6
1134.3,1355.6,1262.2,1309
2461.6,2360.3,2342.4,2395.3
1989.9,2107.1,1849.5,2031.7
1354.3,1315.2,1593.3,1249.1
1178.1,1182.9,1097,1242.8
2260.6,2242.7,2362.7,2775.3
1794.4,1893.5,1729.1,1750.5
