9169.6,8675.7,9001.1,9139.1
8954.4,9166.3,9320.1,9247.3
7321,7356.4,7383.9,7331.1
7616.3,7746,7394.6,7085.5
7655,8054.1,8383.2,8357.3
9176.7,9532.8,9761.3,9532.8
6769.1,6906.3,6565.5,6552.2
8193.1,8193.6,8147.7,8503.9
7012.7,7303.4,6955.4,7259.4
6730.4,6337.5,6648.5,6604.7
