8671.7,8545.8,8502.4,9395.6
8852.4,8844.7,8779.8,8461.2
7108.1,7354.6,7577.3,7215.6
7201.5,7993.7,7088.3,7297.5
6840,7207.4,7251.7,7230.8
9296.6,8461.4,9105.4,8461.4
6649.7,7273.3,6698.2,6713
8285.7,8283.1,7341.1,7856.1
6884.6,6847.1,6725.3,6589.4
6766.6,6436.7,6596.4,6977.7
