3777.6,4470.5,5014.7,4470.5
2960.4,2600.1,3144,3259
3546.2,3604.2,3591.6,3573.2
2338.5,2268.7,2111.1,2169.8
3628.2,3686.3,3460.6,3599.2
3561.1,3521,3448,3405.6
2953.9,2929.4,2872.1,2330.7
2205.7,2539.9,2599.4,2013
3541.5,3640.9,3698.1,3688.9
2982.6,3034.9,3056.3,3020.1
