2146.9,2057.1,2207.9,2057.1
1199.1,1256,1149.2,1170.4
1783.1,1703.5,1795.1,1754.1
1275.5,1393.4,1302.9,1264.7
2363.1,2384.5,2264.9,2443.5
2217.3,2299.5,2088.5,2376.8
1409.4,1443.7,1292.5,1376.3
1325.7,1296.7,1184.1,1279.3
2536.1,2563,2602.2,2697.4
2009.6,2026.2,1875.8,1996.2
