3554.2,3455.9,3500.4,3455.9
2112.6,1858.8,1983.9,2094
3143.5,3306.7,3351.4,3237.7
1765.5,1647.2,1701.6,1778.3
3229.1,3303.5,3222.8,3233.4
3611.1,3490.4,3522.5,3525.8
2302.4,2308.3,2309.4,2074.6
1614.7,1615,1694.7,1600.7
3542.1,3678.7,3754,3647.9
3166.3,3196.2,3177,3161.1
